SiteCode,MonthDay,p05,p10,p25,p50,p75,p90,p95
01638500,08-31,1090.0,1300.0,1680,2340,3910,7080,11200
01638500,09-01,1110.0,1290.0,1710,2340,3760,6880,9530
01638500,09-02,1110.0,1300.0,1700,2280,3820,7420,9840
01638500,09-03,1030.0,1300.0,1670,2220,3580,6860,11600
01638500,09-04,1080.0,1290.0,1630,2260,3630,5750,12200
01638500,09-05,1040.0,1280.0,1720,2290,3410,6490,8380
01638500,09-06,1090.0,1320.0,1740,2290,3950,6940,10000
01638500,09-07,1130.0,1280.0,1640,2420,3900,6790,12000
01638500,09-08,984.0,1240.0,1580,2320,4010,6710,15600
01638500,09-09,996.0,1240.0,1610,2190,3920,6540,12600
01638500,09-10,959.0,1190.0,1610,2200,4010,7240,14500
01638500,09-11,859.0,1310.0,1550,2240,3850,6290,10500
01638500,09-12,919.0,1180.0,1540,2200,3730,5950,10100
01638500,09-13,1070.0,1180.0,1530,2080,3660,5010,9050
01638500,09-14,1080.0,1280.0,1530,2180,3480,5180,8620
01638500,09-15,1090.0,1190.0,1510,2060,3580,5150,7960
01638500,09-16,1100.0,1250.0,1510,2000,3400,5820,8600
01638500,09-17,1060.0,1130.0,1540,2020,3250,6190,11800
01638500,09-18,1020.0,1180.0,1520,2010,3180,6810,17300
01638500,09-19,1000.0,1240.0,1530,2000,3110,6450,14900
01638500,09-20,967.0,1150.0,1480,2020,3260,7540,11100
01638500,09-21,1070.0,1210.0,1520,2000,3180,6920,10400
01638500,09-22,1030.0,1220.0,1530,2120,3090,7040,13000
01638500,09-23,980.0,1190.0,1520,2140,3560,8880,15300
01638500,09-24,1010.0,1250.0,1520,2140,3700,9420,17400
01638500,09-25,1030.0,1200.0,1520,2170,3700,8810,25800
01638500,09-26,942.0,1170.0,1480,2100,3500,8140,18600
01638500,09-27,956.0,1160.0,1480,2180,3300,7810,13500
01638500,09-28,918.0,1190.0,1480,2070,3580,8270,11700
01638500,09-29,918.0,1170.0,1500,2250,3680,7600,14900
01638500,09-30,952.0,1200.0,1490,2340,4500,10900,18300
01638500,10-01,1020.0,1190.0,1510,2260,4060,11700,18900
01638500,10-02,1020.0,1190.0,1560,2350,5080,11100,21100
01638500,10-03,1030.0,1180.0,1570,2290,4810,12500,25700
01638500,10-04,1010.0,1130.0,1510,2290,5380,11700,21400
01638500,10-05,1020.0,1160.0,1540,2270,5020,10800,17400
01638500,10-06,1010.0,1160.0,1500,2200,5020,9360,12300
01638500,10-07,1090.0,1170.0,1520,2250,4610,8660,11000
01638500,10-08,1080.0,1180.0,1520,2240,4010,7660,9950
01638500,10-09,1140.0,1220.0,1530,2210,4250,7320,10700
01638500,10-10,1140.0,1220.0,1540,2260,4080,6900,12900
01638500,10-11,990.0,1170.0,1540,2200,4150,6260,11500
01638500,10-12,987.0,1200.0,1530,2240,3700,6120,11500
01638500,10-13,1110.0,1260.0,1470,2260,3860,5950,10000
01638500,10-14,1040.0,1250.0,1490,2260,3790,7390,9040
01638500,10-15,1070.0,1190.0,1510,2290,3620,7100,12300
01638500,10-16,999.0,1190.0,1540,2200,3450,7000,13400
01638500,10-17,1100.0,1200.0,1550,2200,3360,6470,11800
01638500,10-18,1080.0,1230.0,1660,2220,3340,7650,11200
01638500,10-19,1070.0,1250.0,1590,2230,3400,9540,22000
01638500,10-20,1090.0,1220.0,1640,2170,3290,13200,31600
01638500,10-21,1060.0,1260.0,1660,2250,3660,10700,24900
01638500,10-22,1090.0,1260.0,1660,2250,3720,12700,25600
01638500,10-23,1060.0,1330.0,1680,2290,4300,13000,22000
01638500,10-24,1120.0,1300.0,1650,2290,4200,12200,18400
01638500,10-25,1150.0,1300.0,1680,2290,4220,12000,20400
01638500,10-26,1120.0,1290.0,1740,2310,4500,14000,19000
01638500,10-27,1110.0,1310.0,1790,2360,4960,12500,17500
01638500,10-28,1110.0,1300.0,1740,2500,4840,10500,16900
01638500,10-29,1110.0,1290.0,1760,2600,5260,10500,14600
01638500,10-30,1140.0,1300.0,1760,2520,5300,10900,15100
01638500,10-31,1070.0,1290.0,1780,2530,5300,10100,15200
01638500,11-01,1130.0,1370.0,1820,2500,5790,10700,16900
01638500,11-02,1100.0,1340.0,1830,2620,5550,10800,14100
01638500,11-03,1170.0,1330.0,1780,2790,5930,10700,13300
01638500,11-04,1150.0,1340.0,1860,2700,6130,11900,15300
01638500,11-05,1170.0,1300.0,1860,2780,6020,10000,15500
01638500,11-06,1240.0,1350.0,1900,2810,5680,9070,16800
01638500,11-07,1140.0,1350.0,1940,3070,5820,8900,14100
01638500,11-08,1110.0,1400.0,1840,3040,5750,9380,15800
01638500,11-09,1130.0,1420.0,1870,3040,5640,10500,16400
01638500,11-10,1250.0,1480.0,1850,2930,5620,10800,33900
01638500,11-11,1270.0,1460.0,1980,3070,6060,9410,26600
01638500,11-12,1260.0,1410.0,1960,3030,5750,11300,20100
01638500,11-13,1260.0,1400.0,2000,3030,6180,12600,17900
01638500,11-14,1270.0,1420.0,2000,2940,6000,15000,19300
01638500,11-15,1290.0,1420.0,1990,3000,6330,14200,20100
