SiteCode,MonthDay,p05,p10,p25,p50,p75,p90,p95
01595500,08-07,23.0,38,50,94,145,211,569.0
01595500,08-08,27.0,38,52,90,131,226,733.0
01595500,08-09,32.0,40,55,78,157,347,502.0
01595500,08-10,31.0,42,55,81,185,353,495.0
01595500,08-11,32.0,44,60,84,200,298,361.0
01595500,08-12,32.0,47,59,96,179,298,511.0
01595500,08-13,39.0,44,57,84,181,266,662.0
01595500,08-14,32.0,40,56,93,158,357,855.0
01595500,08-15,32.0,41,50,86,154,289,489.0
01595500,08-16,32.0,39,50,85,153,293,694.0
01595500,08-17,31.0,39,49,84,148,463,612.0
01595500,08-18,38.0,40,50,71,158,421,1000.0
01595500,08-19,33.0,40,50,71,139,355,1790.0
01595500,08-20,30.0,36,45,66,150,294,1100.0
01595500,08-21,28.0,33,43,74,140,541,1310.0
01595500,08-22,27.0,33,45,80,148,553,692.0
01595500,08-23,26.0,36,49,78,142,534,597.0
01595500,08-24,25.0,34,48,63,158,331,510.0
01595500,08-25,27.0,32,44,62,153,266,351.0
01595500,08-26,29.0,30,40,67,153,268,303.0
01595500,08-27,27.0,29,38,68,123,244,375.0
01595500,08-28,26.0,32,39,66,140,224,357.0
01595500,08-29,24.0,27,42,71,126,218,400.0
01595500,08-30,23.0,30,42,65,110,198,294.0
01595500,08-31,26.0,32,41,63,113,181,326.0
01595500,09-01,27.0,32,43,70,103,191,549.0
01595500,09-02,27.0,34,42,66,95,280,500.0
01595500,09-03,26.0,31,41,65,121,258,501.0
01595500,09-04,25.0,28,38,63,102,231,407.0
01595500,09-05,22.0,31,38,59,131,298,430.0
01595500,09-06,23.0,30,38,70,157,403,789.0
01595500,09-07,24.0,28,36,58,192,270,554.0
01595500,09-08,24.0,28,37,55,157,259,1040.0
01595500,09-09,25.0,27,34,51,123,339,861.0
01595500,09-10,20.0,26,35,56,113,183,622.0
01595500,09-11,18.0,23,35,64,131,362,426.0
01595500,09-12,19.0,23,33,57,119,325,916.0
01595500,09-13,21.0,27,35,54,113,245,1050.0
01595500,09-14,20.0,28,34,57,109,316,486.0
01595500,09-15,18.0,27,36,56,99,312,391.0
01595500,09-16,18.0,23,38,59,101,222,594.0
01595500,09-17,19.0,21,34,53,96,222,462.0
01595500,09-18,17.0,24,34,54,98,236,641.0
01595500,09-19,16.0,23,35,53,102,215,580.0
01595500,09-20,16.0,18,38,60,101,245,398.0
01595500,09-21,16.0,21,36,54,107,303,578.0
01595500,09-22,15.0,25,37,53,144,348,629.0
01595500,09-23,13.0,25,34,52,114,410,927.0
01595500,09-24,18.0,27,34,54,116,364,512.0
01595500,09-25,18.0,25,35,53,99,256,439.0
01595500,09-26,18.0,23,36,47,79,200,427.0
01595500,09-27,18.0,24,37,53,88,258,461.0
01595500,09-28,18.0,24,38,64,129,341,549.0
01595500,09-29,18.0,23,38,68,112,406,627.0
01595500,09-30,17.0,26,38,65,147,365,545.0
01595500,10-01,18.0,31,43,69,182,506,718.0
01595500,10-02,16.0,30,40,68,178,395,588.0
01595500,10-03,25.0,30,40,62,176,495,796.0
01595500,10-04,21.0,29,40,59,171,381,528.0
01595500,10-05,18.0,29,38,57,189,394,668.0
01595500,10-06,14.0,26,36,58,132,339,492.0
01595500,10-07,23.0,27,44,65,136,345,657.0
01595500,10-08,24.0,31,45,75,152,320,598.0
01595500,10-09,24.0,33,45,76,149,344,1070.0
01595500,10-10,21.0,33,45,76,199,335,598.0
01595500,10-11,24.0,36,44,68,195,408,1130.0
01595500,10-12,29.0,38,43,73,170,495,907.0
01595500,10-13,29.0,36,44,69,167,444,912.0
01595500,10-14,29.0,38,43,65,154,334,628.0
01595500,10-15,29.0,34,42,80,190,501,1060.0
01595500,10-16,29.0,31,42,82,175,444,862.0
01595500,10-17,25.0,30,41,85,200,405,470.0
01595500,10-18,24.0,29,38,92,174,394,650.0
